Job_ID,Job_Title,Company,Experience,Location,Salary,Required_Skills,Preferred_Skills,Education,Employment_Type,Job_Description
JOB0283,ML Engineer,Oracle,2-4 Years,Pune,8-12 LPA,Python;TensorFlow;PyTorch;ML;Docker,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a ML Engineer with strong knowledge of Python, TensorFlow, PyTorch, ML, Docker."
JOB0284,AI Engineer,Zoho,4-6 Years,Mumbai,12-18 LPA,Python;LLMs;NLP;TensorFlow;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a AI Engineer with strong knowledge of Python, LLMs, NLP, TensorFlow, PyTorch."
JOB0285,Business Analyst,HCLTech,6+ Years,Delhi,18-30 LPA,Excel;SQL;Power BI;Communication,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a Business Analyst with strong knowledge of Excel, SQL, Power BI, Communication."
JOB0286,Data Engineer,TCS,Fresher,Noida,3-5 LPA,Python;SQL;Spark;ETL;Airflow,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"TCS is hiring a Data Engineer with strong knowledge of Python, SQL, Spark, ETL, Airflow."
JOB0287,BI Developer,Infosys,0-2 Years,Kolkata,5-8 LPA,Power BI;SQL;DAX;Excel,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Infosys is hiring a BI Developer with strong knowledge of Power BI, SQL, DAX, Excel."
JOB0288,Research Scientist,Wipro,2-4 Years,Remote,8-12 LPA,Python;Deep Learning;Research;PyTorch,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Wipro is hiring a Research Scientist with strong knowledge of Python, Deep Learning, Research, PyTorch."
JOB0289,Computer Vision Engineer,Accenture,4-6 Years,Bengaluru,12-18 LPA,OpenCV;PyTorch;CNN;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Accenture is hiring a Computer Vision Engineer with strong knowledge of OpenCV, PyTorch, CNN, Python."
JOB0290,NLP Engineer,IBM,6+ Years,Hyderabad,18-30 LPA,Python;spaCy;Transformers;NLP,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"IBM is hiring a NLP Engineer with strong knowledge of Python, spaCy, Transformers, NLP."
JOB0291,Python Developer,Capgemini,Fresher,Chennai,3-5 LPA,Python;Flask;FastAPI;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Capgemini is hiring a Python Developer with strong knowledge of Python, Flask, FastAPI, SQL."
JOB0292,Backend Developer,Cognizant,0-2 Years,Pune,5-8 LPA,Python;FastAPI;Docker;PostgreSQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Cognizant is hiring a Backend Developer with strong knowledge of Python, FastAPI, Docker, PostgreSQL."
JOB0293,Full Stack Developer,Deloitte,2-4 Years,Mumbai,8-12 LPA,React;Node.js;Python;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Deloitte is hiring a Full Stack Developer with strong knowledge of React, Node.js, Python, SQL."
JOB0294,Frontend Developer,Google,4-6 Years,Delhi,12-18 LPA,React;JavaScript;HTML;CSS,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Google is hiring a Frontend Developer with strong knowledge of React, JavaScript, HTML, CSS."
JOB0295,Java Developer,Microsoft,6+ Years,Noida,18-30 LPA,Java;Spring Boot;SQL,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Microsoft is hiring a Java Developer with strong knowledge of Java, Spring Boot, SQL."
JOB0296,Cloud Engineer,Amazon,Fresher,Kolkata,3-5 LPA,AWS;Docker;Linux;Terraform,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Amazon is hiring a Cloud Engineer with strong knowledge of AWS, Docker, Linux, Terraform."
JOB0297,DevOps Engineer,Flipkart,0-2 Years,Remote,5-8 LPA,Docker;Kubernetes;CI/CD;Linux,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"Flipkart is hiring a DevOps Engineer with strong knowledge of Docker, Kubernetes, CI/CD, Linux."
JOB0298,MLOps Engineer,Oracle,2-4 Years,Bengaluru,8-12 LPA,MLflow;Docker;Kubernetes;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Full Time,"Oracle is hiring a MLOps Engineer with strong knowledge of MLflow, Docker, Kubernetes, Python."
JOB0299,AWS Engineer,Zoho,4-6 Years,Hyderabad,12-18 LPA,AWS;EC2;S3;IAM,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Hybrid,"Zoho is hiring a AWS Engineer with strong knowledge of AWS, EC2, S3, IAM."
JOB0300,Azure Engineer,HCLTech,6+ Years,Chennai,18-30 LPA,Azure;DevOps;Python,Communication;Problem Solving;Git;Teamwork,B.E/B.Tech/M.Tech/MCA,Remote,"HCLTech is hiring a Azure Engineer with strong knowledge of Azure, DevOps, Python."
